molecule_chembl_id,canonical_smiles,standard_value,molecule_pref_name,standard_type,standard_units,assay_type,target_tax_id
CHEMBL434729,Cc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)c(-c3ccccc3)nn2n1,4.74,GW829906X,Inhibition,%,B,9606
CHEMBL1909392,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Br)c4)c3c2)o1.Cl,3.08,GW580496A,Inhibition,%,B,9606
CHEMBL275200,CC(C)(C)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,3.07,,Inhibition,%,B,9606
CHEMBL275724,NC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,3.88,,Inhibition,%,B,9606
CHEMBL230592,CNC(=O)c1cc(-c2ccc(F)cc2)cc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)c1N,1.74,GSK-635416A,Inhibition,%,B,9606
CHEMBL384407,CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,0.62,GW616030X,Inhibition,%,B,9606
CHEMBL1909395,Cl.O=S(=O)(CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,5.23,GW633459A,Inhibition,%,B,9606
CHEMBL218932,CNC(=O)Oc1cc(C)c(/C=C/c2cncc(C(=O)NC)c2)c(C)c1,3.98,GW432441X,Inhibition,%,B,9606
CHEMBL101804,O=C(Nc1n[nH]c2nc(-c3ccco3)ccc12)C1CC1,-0.27,,Inhibition,%,B,9606
CHEMBL1909368,Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccco4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,-1.24,GW683134A,Inhibition,%,B,9606
CHEMBL189353,CN(c1ccc(NC(=O)Nc2c(Cl)cccc2Cl)cc1)c1ccnc(Nc2cccc(CS(C)(=O)=O)c2)n1,19.67,GW809897X,Inhibition,%,B,9606
CHEMBL1909365,COC(=O)Nc1nc2ccc(Sc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cc2[nH]1.O=S(=O)(O)O,-4.92,GW607049C,Inhibition,%,B,9606
CHEMBL456252,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2,3.36,GSK-2110236A,Inhibition,%,B,9606
CHEMBL495902,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2[nH]ncc2c1,-3.33,GW820759X,Inhibition,%,B,9606
CHEMBL1909347,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1.O=C(O)/C=C\C(=O)O,3.43,,Inhibition,%,B,9606
CHEMBL189415,FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,0.5,GW819077X,Inhibition,%,B,9606
CHEMBL186213,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccc(C(F)(F)F)c3)n2)cc1,2.27,GW827105X,Inhibition,%,B,9606
CHEMBL1794052,COC(=O)c1ccc2c(c1)C(=Cc1cc(Br)c(O)c(Br)c1)C(=O)N2,12.25,GW405841X,Inhibition,%,B,9606
CHEMBL318728,c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,8.4,GW549390X,Inhibition,%,B,9606
CHEMBL1909358,CCS(=O)(=O)c1ccc(OC)c(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)c1.Cl,3.52,GW654652C,Inhibition,%,B,9606
CHEMBL275200,CC(C)(C)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,4.69,,Inhibition,%,B,9606
CHEMBL475761,CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,1.06,GW784684X,Inhibition,%,B,9606
CHEMBL275724,NC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,0.7,,Inhibition,%,B,9606
CHEMBL384407,CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.2,GW616030X,Inhibition,%,B,9606
CHEMBL506153,CCn1c(-c2nonc2N)nc2cncc(C(=O)NCCNC)c21,0.48,GW876790X,Inhibition,%,B,9606
CHEMBL218932,CNC(=O)Oc1cc(C)c(/C=C/c2cncc(C(=O)NC)c2)c(C)c1,-1.5,GW432441X,Inhibition,%,B,9606
CHEMBL1909368,Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccco4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,0.27,GW683134A,Inhibition,%,B,9606
CHEMBL207410,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,-1.06,GW772405X,Inhibition,%,B,9606
CHEMBL476351,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,3.74,GW775608X,Inhibition,%,B,9606
CHEMBL456252,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2,1.85,GSK-2110236A,Inhibition,%,B,9606
CHEMBL1909402,Nc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,-0.26,GW568326X,Inhibition,%,B,9606
CHEMBL495902,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2[nH]ncc2c1,-8.73,GW820759X,Inhibition,%,B,9606
CHEMBL524057,CCc1nn2ncccc2c1-c1ccnc(NC2CC2)n1,1.35,GW683768X,Inhibition,%,B,9606
CHEMBL524057,CCc1nn2ncccc2c1-c1ccnc(NC2CC2)n1,0.58,GW683768X,Inhibition,%,B,9606
CHEMBL183993,CCOc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,1.9,GW811761X,Inhibition,%,B,9606
CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,2.27,GW799251X,Inhibition,%,B,9606
CHEMBL191705,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(C(C)=O)c3)o2)c1,6.56,GW621431X,Inhibition,%,B,9606
CHEMBL194062,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,3.09,GW572399X,Inhibition,%,B,9606
CHEMBL194062,NS(=O)(=O)c1ccc(Nc2ncc(-c3ccccc3)o2)cc1,5.63,GW572399X,Inhibition,%,B,9606
CHEMBL218720,CC1=C(C(=O)Nc2ccc3[nH]nc(C)c3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,38.53,GSK-466314A,Inhibition,%,B,9606
CHEMBL520037,COc1cc(Nc2ncc3c(C)nc(-c4cccc(C(F)(F)F)c4)n3n2)cc(OC)c1OC,3.02,GW837331X,Inhibition,%,B,9606
CHEMBL1909374,Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,7.18,GW709042A,Inhibition,%,B,9606
CHEMBL261849,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,-0.05,GW632580X,Inhibition,%,B,9606
CHEMBL237571,COc1ccc2cc(-c3c(-c4ccncc4)nc(-c4ccc(S(C)(=O)=O)cc4C)n3C)ccc2c1,11.14,,Inhibition,%,B,9606
CHEMBL477182,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,4.61,GW769076X,Inhibition,%,B,9606
CHEMBL477182,Cc1ccc(NC(=O)c2ccnc(N3CCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,5.32,GW769076X,Inhibition,%,B,9606
CHEMBL261440,O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1,3.49,,Inhibition,%,B,9606
CHEMBL507329,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,5.13,GW869810X,Inhibition,%,B,9606
CHEMBL427058,CC1=C(C(=O)Nc2cc(Cl)c3[nH]ncc3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,51.52,GSK-466317A,Inhibition,%,B,9606
CHEMBL103104,NS(=O)(=O)c1ccc(Nc2cc(-c3cccc(O)c3)n[nH]2)cc1,7.23,GW831090X,Inhibition,%,B,9606
CHEMBL1909377,Cl.c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,-2.35,,Inhibition,%,B,9606
CHEMBL1909377,Cl.c1ccc(-c2nc3n(c2-c2ccc4c(c2)OCO4)CCC3)nc1,4.78,,Inhibition,%,B,9606
CHEMBL1909342,N#Cc1c(NC(=O)CN2CCOCC2)sc2c1CCCC2.O=C(O)C(=O)O,2.38,,Inhibition,%,B,9606
CHEMBL1888586,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,-6.08,,Inhibition,%,B,9606
CHEMBL182283,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,2.29,GW819230X,Inhibition,%,B,9606
CHEMBL182283,Cc1ccc(-c2cc3c(NC(=O)C4CC4)ncnc3o2)cc1,1.7,GW819230X,Inhibition,%,B,9606
CHEMBL1909361,CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1.Cl,3.28,GW830365A,Inhibition,%,B,9606
CHEMBL361894,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,8.27,GW806290X,Inhibition,%,B,9606
CHEMBL218720,CC1=C(C(=O)Nc2ccc3[nH]nc(C)c3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,70.66,GSK-466314A,Inhibition,%,B,9606
CHEMBL520037,COc1cc(Nc2ncc3c(C)nc(-c4cccc(C(F)(F)F)c4)n3n2)cc(OC)c1OC,8.95,GW837331X,Inhibition,%,B,9606
CHEMBL156263,COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,4.32,,Inhibition,%,B,9606
CHEMBL156263,COc1ccccc1C1=C(Nc2ccccc2)C(=O)NC1=O,19.07,,Inhibition,%,B,9606
CHEMBL1909372,CN1CCN(CCCNc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1.Cl,6.45,GW700494A,Inhibition,%,B,9606
CHEMBL1909384,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21.Cl,-1.1,,Inhibition,%,B,9606
CHEMBL1794055,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,9.37,GW589933X,Inhibition,%,B,9606
CHEMBL261440,O=C(Nc1n[nH]c2cc(-c3cc(F)ccc3F)ccc12)C1CC1,8.44,,Inhibition,%,B,9606
CHEMBL507329,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1)N1CCOCC1,13.72,GW869810X,Inhibition,%,B,9606
CHEMBL266707,Fc1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1,1.7,,Inhibition,%,B,9606
CHEMBL266707,Fc1ccc(-c2c(-c3ccncc3)nc3n2CCS3)cc1,10.23,,Inhibition,%,B,9606
CHEMBL477069,CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1,-0.47,GSK-1173862A,Inhibition,%,B,9606
CHEMBL95502,CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1,-2.83,,Inhibition,%,B,9606
CHEMBL1909342,N#Cc1c(NC(=O)CN2CCOCC2)sc2c1CCCC2.O=C(O)C(=O)O,9.38,,Inhibition,%,B,9606
CHEMBL1888586,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,-2.41,,Inhibition,%,B,9606
CHEMBL1895450,CNC(=O)c1ncccc1Nc1nc(Nc2cc3c(cc2OC)CCCN3C(=O)CN(C)C)nc2[nH]ccc12,4.62,GSK-2220400A,Inhibition,%,B,9606
CHEMBL1909361,CN(c1ccc(NC(=O)NCCN2CCOCC2)cc1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1.Cl,14.96,GW830365A,Inhibition,%,B,9606
CHEMBL361894,c1cnn2ncc(-c3ccnc(Nc4ccc5c(c4)OCCO5)n3)c2c1,19.71,GW806290X,Inhibition,%,B,9606
CHEMBL160937,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,3.43,,Inhibition,%,B,9606
CHEMBL160937,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cccc(O)c1,0.51,,Inhibition,%,B,9606
CHEMBL1909351,Cl.NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,3.56,GW824645A,Inhibition,%,B,9606
CHEMBL1909413,Cl.Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,9.17,,Inhibition,%,B,9606
CHEMBL479079,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,17.81,GW612286X,Inhibition,%,B,9606
CHEMBL479079,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,66.54,GW612286X,Inhibition,%,B,9606
CHEMBL1909384,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21.Cl,22.39,,Inhibition,%,B,9606
CHEMBL1909363,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21.Cl,4.42,GSK-269962B,Inhibition,%,B,9606
CHEMBL1794055,NS(=O)(=O)c1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,50.71,GW589933X,Inhibition,%,B,9606
CHEMBL233001,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,3.98,GW620972X,Inhibition,%,B,9606
CHEMBL233001,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,3.68,GW620972X,Inhibition,%,B,9606
CHEMBL426800,CCn1c(-c2nonc2N)nc2ccc(F)cc21,5.5,GW785404X,Inhibition,%,B,9606
CHEMBL384073,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1,14.37,GSK-180736A,Inhibition,%,B,9606
CHEMBL477069,CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1,-0.81,GSK-1173862A,Inhibition,%,B,9606
CHEMBL95502,CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1,1.68,,Inhibition,%,B,9606
CHEMBL495696,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,2.54,GW778894X,Inhibition,%,B,9606
CHEMBL495696,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,14.89,GW778894X,Inhibition,%,B,9606
CHEMBL102936,CS(=O)(=O)Nc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,2.35,,Inhibition,%,B,9606
CHEMBL1895450,CNC(=O)c1ncccc1Nc1nc(Nc2cc3c(cc2OC)CCCN3C(=O)CN(C)C)nc2[nH]ccc12,-0.74,GSK-2220400A,Inhibition,%,B,9606
CHEMBL157258,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,3.67,,Inhibition,%,B,9606
CHEMBL157258,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,10.58,,Inhibition,%,B,9606
CHEMBL396107,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)c12,-0.74,GW795486X,Inhibition,%,B,9606
CHEMBL1909398,Cc1cccc2c1NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1,3.68,GW282536X,Inhibition,%,B,9606
CHEMBL1909351,Cl.NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,10.42,GW824645A,Inhibition,%,B,9606
CHEMBL1794065,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21.O=C(O)C(F)(F)F,4.7,GSK-554170A,Inhibition,%,B,9606
CHEMBL1909413,Cl.Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,5.42,,Inhibition,%,B,9606
CHEMBL1909372,CN1CCN(CCCNc2nc3ccc(Oc4ccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)cc4)cc3[nH]2)CC1.Cl,1.78,GW700494A,Inhibition,%,B,9606
CHEMBL1909363,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21.Cl,12.13,GSK-269962B,Inhibition,%,B,9606
CHEMBL463931,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,4.13,GSK-2163632A,Inhibition,%,B,9606
CHEMBL69757,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1,2.37,GW817394X,Inhibition,%,B,9606
CHEMBL426800,CCn1c(-c2nonc2N)nc2ccc(F)cc21,10.52,GW785404X,Inhibition,%,B,9606
CHEMBL384073,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1,70.26,GSK-180736A,Inhibition,%,B,9606
CHEMBL1909404,NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,0.15,GW581744X,Inhibition,%,B,9606
CHEMBL1909404,NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,4.59,GW581744X,Inhibition,%,B,9606
CHEMBL407113,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,-10.99,,Inhibition,%,B,9606
CHEMBL306865,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,5.43,GW784752X,Inhibition,%,B,9606
CHEMBL102936,CS(=O)(=O)Nc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,-1.13,,Inhibition,%,B,9606
CHEMBL272028,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,5.75,GW300660X,Inhibition,%,B,9606
CHEMBL220243,COC(=O)c1cncc(/C=C/c2c(C)cc(O)cc2C)c1,2.46,GW406731X,Inhibition,%,B,9606
CHEMBL396107,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)c12,-10.91,GW795486X,Inhibition,%,B,9606
CHEMBL1909398,Cc1cccc2c1NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1,0.61,GW282536X,Inhibition,%,B,9606
CHEMBL1794065,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21.O=C(O)C(F)(F)F,12.53,GSK-554170A,Inhibition,%,B,9606
CHEMBL359963,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,2.68,GW805758X,Inhibition,%,B,9606
CHEMBL1794056,O=C1Nc2ccccc2/C1=C/Nc1ccc(-n2cncn2)cc1,5.01,GW301789X,Inhibition,%,B,9606
CHEMBL1794073,Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl,12.35,GW770220A,Inhibition,%,B,9606
CHEMBL463931,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,2.78,GSK-2163632A,Inhibition,%,B,9606
CHEMBL69757,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1,2.01,GW817394X,Inhibition,%,B,9606
CHEMBL1794057,O=C1Nc2ccccc2/C1=C/Nc1ccc2[nH]c(=O)[nH]c2c1,3.96,GW284408X,Inhibition,%,B,9606
CHEMBL1794057,O=C1Nc2ccccc2/C1=C/Nc1ccc2[nH]c(=O)[nH]c2c1,20.82,GW284408X,Inhibition,%,B,9606
CHEMBL208437,c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,0.34,GW711782X,Inhibition,%,B,9606
CHEMBL1909352,Cc1cc(O)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,1.7,GW441806A,Inhibition,%,B,9606
CHEMBL407113,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,-4.88,,Inhibition,%,B,9606
CHEMBL1956068,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,0.96,GW296115X,Inhibition,%,B,9606
CHEMBL306865,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,15.31,GW784752X,Inhibition,%,B,9606
CHEMBL1794050,Cl.O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1cc(Br)c(O)c(Br)c1,2.38,GW429374A,Inhibition,%,B,9606
CHEMBL1794050,Cl.O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1cc(Br)c(O)c(Br)c1,1.97,GW429374A,Inhibition,%,B,9606
CHEMBL272028,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,0.16,GW300660X,Inhibition,%,B,9606
CHEMBL220243,COC(=O)c1cncc(/C=C/c2c(C)cc(O)cc2C)c1,4.21,GW406731X,Inhibition,%,B,9606
CHEMBL479038,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,0.26,GW806776X,Inhibition,%,B,9606
CHEMBL479038,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,-6.93,GW806776X,Inhibition,%,B,9606
CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.02,GSK-192082A,Inhibition,%,B,9606
CHEMBL272165,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,3.77,GW300657X,Inhibition,%,B,9606
CHEMBL359963,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.98,GW805758X,Inhibition,%,B,9606
CHEMBL1909394,CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cl,-0.11,GW621823A,Inhibition,%,B,9606
CHEMBL1794056,O=C1Nc2ccccc2/C1=C/Nc1ccc(-n2cncn2)cc1,29.92,GW301789X,Inhibition,%,B,9606
CHEMBL1909344,CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1.Cl,4.13,,Inhibition,%,B,9606
CHEMBL1794073,Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12.Cl,54.89,GW770220A,Inhibition,%,B,9606
CHEMBL188268,NCc1ccc(-n2c(-c3nonc3N)nc3cnccc32)cc1,4.99,,Inhibition,%,B,9606
CHEMBL188268,NCc1ccc(-n2c(-c3nonc3N)nc3cnccc32)cc1,5.42,,Inhibition,%,B,9606
CHEMBL272414,CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,0.51,GW416469X,Inhibition,%,B,9606
CHEMBL237347,Cc1ccc(O)cc1Nc1ccnc2ccc(S(C)(=O)=O)cc12,3.67,GW559768X,Inhibition,%,B,9606
CHEMBL208437,c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,6.98,GW711782X,Inhibition,%,B,9606
CHEMBL405042,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21,-6.57,GW335962X,Inhibition,%,B,9606
CHEMBL1909352,Cc1cc(O)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1.Cl,4.82,GW441806A,Inhibition,%,B,9606
CHEMBL1956068,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,5.89,GW296115X,Inhibition,%,B,9606
CHEMBL361237,Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,2.95,GW785804X,Inhibition,%,B,9606
CHEMBL188784,Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F,2.03,GW828529X,Inhibition,%,B,9606
CHEMBL517123,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,2.35,GSK-182497A,Inhibition,%,B,9606
CHEMBL517123,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,4.66,GSK-182497A,Inhibition,%,B,9606
CHEMBL65884,COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)cc4)ncnc32)c1,4.84,GW817396X,Inhibition,%,B,9606
CHEMBL179311,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(OC)c3)o2)c1,-0.79,GW580509X,Inhibition,%,B,9606
CHEMBL512076,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,-0.58,GSK-192082A,Inhibition,%,B,9606
CHEMBL185939,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,7.49,GW828525X,Inhibition,%,B,9606
CHEMBL272165,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,9.66,GW300657X,Inhibition,%,B,9606
CHEMBL1909394,CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cl,4.59,GW621823A,Inhibition,%,B,9606
CHEMBL1909344,CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1.Cl,17.56,,Inhibition,%,B,9606
CHEMBL1909415,Cl.Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccc[nH]5)sc34)cc2Cl)c1,2.84,GW693881A,Inhibition,%,B,9606
CHEMBL365297,Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,3.02,GW827099X,Inhibition,%,B,9606
